created_at,text,Date,Time,Hour,Weekday,Type,Number,Location
2021-03-02T15:51:20Z,"115 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/03/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T15:51:20Z,10,Tuesday,Specific Location,115,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T15:34:12Z,"484 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/04/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T15:34:12Z,10,Tuesday,Specific Location,484,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T15:34:12Z,"157 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/03/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T15:34:12Z,10,Tuesday,Specific Location,157,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T14:57:40Z,138 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T14:57:40Z,9,Tuesday,Specific Location,138,DoubleTree Hotel - Danvers
2021-03-02T14:48:37Z,843 appointments available at Eastfield Mall - Springfield on 3/10/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T14:48:37Z,9,Tuesday,Specific Location,843,Eastfield Mall - Springfield
2021-03-02T14:39:38Z,143 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T14:39:38Z,9,Tuesday,Specific Location,143,DoubleTree Hotel - Danvers
2021-03-02T14:34:48Z,"Hi everyone, Dan here! The tweets about curative sites from last night were not accurate, I think the site changed a bit so vaccinetime found possibly preloaded appointments that aren’t selectable yet. I’m currently working to fix this going forward. Sorry for the inconvenience!",2021-03-02,2021-03-02T14:34:48Z,9,Tuesday,,,
2021-03-02T14:26:11Z,"18 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/02/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T14:26:11Z,9,Tuesday,Specific Location,18,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T14:03:10Z,"23 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/02/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T14:03:10Z,9,Tuesday,Specific Location,23,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T13:39:28Z,543 appointments available at Eastfield Mall - Springfield on 3/12/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T13:39:28Z,8,Tuesday,Specific Location,543,Eastfield Mall - Springfield
2021-03-02T13:37:13Z,"43 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/02/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-02,2021-03-02T13:37:13Z,8,Tuesday,Specific Location,43,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-03-02T13:34:20Z,505 appointments available at DoubleTree Hotel - Danvers on 3/12/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T13:34:20Z,8,Tuesday,Specific Location,505,DoubleTree Hotel - Danvers
2021-03-02T13:14:09Z,175 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T13:14:09Z,8,Tuesday,Specific Location,175,DoubleTree Hotel - Danvers
2021-03-02T12:40:33Z,505 appointments available at Circuit City - Dartmouth on 3/8/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T12:40:33Z,7,Tuesday,Specific Location,505,Circuit City - Dartmouth
2021-03-02T12:33:50Z,182 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T12:33:50Z,7,Tuesday,Specific Location,182,DoubleTree Hotel - Danvers
2021-03-02T12:11:25Z,508 appointments available at DoubleTree Hotel - Danvers on 3/12/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T12:11:25Z,7,Tuesday,Specific Location,508,DoubleTree Hotel - Danvers
2021-03-02T11:08:40Z,849 appointments available at Eastfield Mall - Springfield on 3/10/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T11:08:40Z,6,Tuesday,Specific Location,849,Eastfield Mall - Springfield
2021-03-02T09:39:02Z,199 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T09:39:02Z,4,Tuesday,Specific Location,199,DoubleTree Hotel - Danvers
2021-03-02T07:13:25Z,338 appointments available at DoubleTree Hotel - Danvers on 3/13/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T07:13:25Z,2,Tuesday,Specific Location,338,DoubleTree Hotel - Danvers
2021-03-02T06:48:47Z,337 appointments available at DoubleTree Hotel - Danvers on 3/13/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T06:48:47Z,1,Tuesday,Specific Location,337,DoubleTree Hotel - Danvers
2021-03-02T05:23:29Z,935 appointments available at Eastfield Mall - Springfield on 3/14/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:23:29Z,0,Tuesday,Specific Location,935,Eastfield Mall - Springfield
2021-03-02T05:23:29Z,935 appointments available at Eastfield Mall - Springfield on 3/13/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:23:29Z,0,Tuesday,Specific Location,935,Eastfield Mall - Springfield
2021-03-02T05:21:14Z,544 appointments available at Eastfield Mall - Springfield on 3/12/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:21:14Z,0,Tuesday,Specific Location,544,Eastfield Mall - Springfield
2021-03-02T05:21:14Z,850 appointments available at Eastfield Mall - Springfield on 3/11/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:21:14Z,0,Tuesday,Specific Location,850,Eastfield Mall - Springfield
2021-03-02T05:21:14Z,850 appointments available at Eastfield Mall - Springfield on 3/10/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:21:14Z,0,Tuesday,Specific Location,850,Eastfield Mall - Springfield
2021-03-02T05:18:59Z,340 appointments available at Eastfield Mall - Springfield on 3/9/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:18:59Z,0,Tuesday,Specific Location,340,Eastfield Mall - Springfield
2021-03-02T05:18:59Z,510 appointments available at Eastfield Mall - Springfield on 3/8/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-03-02,2021-03-02T05:18:59Z,0,Tuesday,Specific Location,510,Eastfield Mall - Springfield
2021-03-02T05:16:44Z,340 appointments available at DoubleTree Hotel - Danvers on 3/14/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:16:44Z,0,Tuesday,Specific Location,340,DoubleTree Hotel - Danvers
2021-03-02T05:16:44Z,340 appointments available at DoubleTree Hotel - Danvers on 3/13/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:16:44Z,0,Tuesday,Specific Location,340,DoubleTree Hotel - Danvers
2021-03-02T05:16:43Z,510 appointments available at DoubleTree Hotel - Danvers on 3/12/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:16:43Z,0,Tuesday,Specific Location,510,DoubleTree Hotel - Danvers
2021-03-02T05:14:29Z,204 appointments available at DoubleTree Hotel - Danvers on 3/11/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:14:29Z,0,Tuesday,Specific Location,204,DoubleTree Hotel - Danvers
2021-03-02T05:14:29Z,204 appointments available at DoubleTree Hotel - Danvers on 3/10/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:14:29Z,0,Tuesday,Specific Location,204,DoubleTree Hotel - Danvers
2021-03-02T05:14:28Z,204 appointments available at DoubleTree Hotel - Danvers on 3/9/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:14:28Z,0,Tuesday,Specific Location,204,DoubleTree Hotel - Danvers
2021-03-02T05:14:28Z,204 appointments available at DoubleTree Hotel - Danvers on 3/8/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-03-02,2021-03-02T05:14:28Z,0,Tuesday,Specific Location,204,DoubleTree Hotel - Danvers
2021-03-02T05:01:01Z,510 appointments available at Circuit City - Dartmouth on 3/14/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:01Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:01Z,510 appointments available at Circuit City - Dartmouth on 3/13/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:01Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:01Z,510 appointments available at Circuit City - Dartmouth on 3/12/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:01Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:01Z,510 appointments available at Circuit City - Dartmouth on 3/11/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:01Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:00Z,510 appointments available at Circuit City - Dartmouth on 3/10/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:00Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:00Z,510 appointments available at Circuit City - Dartmouth on 3/9/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:00Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-02T05:01:00Z,510 appointments available at Circuit City - Dartmouth on 3/8/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-03-02,2021-03-02T05:01:00Z,0,Tuesday,Specific Location,510,Circuit City - Dartmouth
2021-03-01T15:14:05Z,183 appointments available at Rutland Public Library on 03/05/2021. Check eligibility and sign up at https://t.co/omQpmnC7jk,2021-03-01,2021-03-01T15:14:05Z,10,Monday,Specific Location,183,Rutland Public Library
2021-03-01T15:14:05Z,183 appointments available at Rutland Public Library on 03/04/2021. Check eligibility and sign up at https://t.co/omQpmnC7jk,2021-03-01,2021-03-01T15:14:05Z,10,Monday,Specific Location,183,Rutland Public Library
2021-03-01T00:12:26Z,"14 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-03-01,2021-03-01T00:12:26Z,19,Monday,Specific Location,14,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-28T22:52:14Z,"196 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-28,2021-02-28T22:52:14Z,17,Sunday,Specific Location,196,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-28T22:52:14Z,"197 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-28,2021-02-28T22:52:14Z,17,Sunday,Specific Location,197,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-27T23:32:19Z,43 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 03/03/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-27,2021-02-27T23:32:19Z,18,Saturday,Specific Location,43,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-27T23:17:15Z,58 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 03/03/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-27,2021-02-27T23:17:15Z,18,Saturday,Specific Location,58,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-27T22:58:32Z,101 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 03/03/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-27,2021-02-27T22:58:32Z,17,Saturday,Specific Location,101,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-27T21:33:21Z,744 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 03/03/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-27,2021-02-27T21:33:21Z,16,Saturday,Specific Location,744,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-26T03:42:18Z,"15 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/07/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-26,2021-02-26T03:42:18Z,22,Friday,Specific Location,15,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T23:31:24Z,"33 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T23:31:24Z,18,Thursday,Specific Location,33,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T23:24:19Z,"203 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/04/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T23:24:19Z,18,Thursday,Specific Location,203,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T22:46:49Z,"239 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/07/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T22:46:49Z,17,Thursday,Specific Location,239,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T22:46:48Z,"159 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/03/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T22:46:48Z,17,Thursday,Specific Location,159,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T22:46:48Z,"157 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/02/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T22:46:48Z,17,Thursday,Specific Location,157,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T22:46:48Z,"156 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T22:46:48Z,17,Thursday,Specific Location,156,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T16:07:24Z,398 appointments available at Gillette Stadium - EAST Clinic on 03/07/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T16:07:24Z,11,Thursday,Specific Location,398,Gillette Stadium - EAST Clinic
2021-02-25T15:47:05Z,1329 appointments available at Gillette Stadium - EAST Clinic on 03/07/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T15:47:05Z,10,Thursday,Specific Location,1329,Gillette Stadium - EAST Clinic
2021-02-25T15:47:05Z,905 appointments available at Gillette Stadium - EAST Clinic on 03/07/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T15:47:05Z,10,Thursday,Specific Location,905,Gillette Stadium - EAST Clinic
2021-02-25T15:47:04Z,769 appointments available at Gillette Stadium - EAST Clinic on 03/06/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T15:47:04Z,10,Thursday,Specific Location,769,Gillette Stadium - EAST Clinic
2021-02-25T15:26:04Z,"32 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/04/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T15:26:04Z,10,Thursday,Specific Location,32,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T15:18:49Z,"43 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/06/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T15:18:49Z,10,Thursday,Specific Location,43,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:57:04Z,12 appointments available at Gillette Stadium - WEST Clinic on 03/05/2021. Check eligibility and sign up at https://t.co/Dvv1GIeiSa,2021-02-25,2021-02-25T14:57:04Z,9,Thursday,Specific Location,12,Gillette Stadium - WEST Clinic
2021-02-25T14:42:00Z,"240 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/07/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:42:00Z,9,Thursday,Specific Location,240,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:37:17Z,"240 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/06/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:37:17Z,9,Thursday,Specific Location,240,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:37:16Z,"240 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/05/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:37:16Z,9,Thursday,Specific Location,240,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:37:16Z,"240 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/04/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:37:16Z,9,Thursday,Specific Location,240,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:37:16Z,"160 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/03/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:37:16Z,9,Thursday,Specific Location,160,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:37:16Z,"160 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/02/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:37:16Z,9,Thursday,Specific Location,160,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T14:35:55Z,"160 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 03/01/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-25,2021-02-25T14:35:55Z,9,Thursday,Specific Location,160,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-25T13:49:34Z,30 appointments available at Fenway Park on 03/06/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:49:34Z,8,Thursday,Specific Location,30,Fenway Park
2021-02-25T13:49:34Z,29 appointments available at Fenway Park on 03/05/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:49:34Z,8,Thursday,Specific Location,29,Fenway Park
2021-02-25T13:31:26Z,32 appointments available at Fenway Park on 03/06/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:31:26Z,8,Thursday,Specific Location,32,Fenway Park
2021-02-25T13:21:18Z,34 appointments available at Fenway Park on 03/06/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:21:18Z,8,Thursday,Specific Location,34,Fenway Park
2021-02-25T13:09:10Z,71 appointments available at Fenway Park on 03/07/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:09:10Z,8,Thursday,Specific Location,71,Fenway Park
2021-02-25T13:09:10Z,76 appointments available at Fenway Park on 03/06/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:09:10Z,8,Thursday,Specific Location,76,Fenway Park
2021-02-25T13:09:09Z,89 appointments available at Fenway Park on 03/05/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:09:09Z,8,Thursday,Specific Location,89,Fenway Park
2021-02-25T13:09:09Z,72 appointments available at Fenway Park on 03/04/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-25,2021-02-25T13:09:09Z,8,Thursday,Specific Location,72,Fenway Park
2021-02-25T13:04:47Z,600 appointments available at Gillette Stadium - WEST Clinic on 03/05/2021. Check eligibility and sign up at https://t.co/Dvv1GIeiSa,2021-02-25,2021-02-25T13:04:47Z,8,Thursday,Specific Location,600,Gillette Stadium - WEST Clinic
2021-02-25T13:04:47Z,1373 appointments available at Gillette Stadium - EAST Clinic on 03/05/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T13:04:47Z,8,Thursday,Specific Location,1373,Gillette Stadium - EAST Clinic
2021-02-25T13:04:47Z,1092 appointments available at Gillette Stadium - WEST Clinic on 03/04/2021. Check eligibility and sign up at https://t.co/Dvv1GIeiSa,2021-02-25,2021-02-25T13:04:47Z,8,Thursday,Specific Location,1092,Gillette Stadium - WEST Clinic
2021-02-25T13:04:47Z,1168 appointments available at Gillette Stadium - EAST Clinic on 03/04/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T13:04:47Z,8,Thursday,Specific Location,1168,Gillette Stadium - EAST Clinic
2021-02-25T13:04:46Z,720 appointments available at Gillette Stadium - EAST Clinic on 03/03/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T13:04:46Z,8,Thursday,Specific Location,720,Gillette Stadium - EAST Clinic
2021-02-25T13:04:46Z,1028 appointments available at Gillette Stadium - WEST Clinic on 03/03/2021. Check eligibility and sign up at https://t.co/Dvv1GIeiSa,2021-02-25,2021-02-25T13:04:46Z,8,Thursday,Specific Location,1028,Gillette Stadium - WEST Clinic
2021-02-25T12:37:58Z,194 appointments available at Gillette Stadium - EAST Clinic on 03/02/2021. Check eligibility and sign up at https://t.co/QcGYfh1vx4,2021-02-25,2021-02-25T12:37:58Z,7,Thursday,Specific Location,194,Gillette Stadium - EAST Clinic
2021-02-25T12:14:38Z,72 appointments available at DoubleTree Hotel - Danvers on 3/4/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-25,2021-02-25T12:14:38Z,7,Thursday,Specific Location,72,DoubleTree Hotel - Danvers
2021-02-25T12:13:22Z,510 appointments available at Eastfield Mall - Springfield on 3/7/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-25,2021-02-25T12:13:22Z,7,Thursday,Specific Location,510,Eastfield Mall - Springfield
2021-02-25T12:11:12Z,125 appointments available at Eastfield Mall - Springfield on 3/6/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-25,2021-02-25T12:11:12Z,7,Thursday,Specific Location,125,Eastfield Mall - Springfield
2021-02-25T12:11:12Z,425 appointments available at Eastfield Mall - Springfield on 3/5/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-25,2021-02-25T12:11:12Z,7,Thursday,Specific Location,425,Eastfield Mall - Springfield
2021-02-25T12:11:11Z,425 appointments available at Eastfield Mall - Springfield on 3/4/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-25,2021-02-25T12:11:11Z,7,Thursday,Specific Location,425,Eastfield Mall - Springfield
2021-02-25T12:01:37Z,510 appointments available at Circuit City - Dartmouth on 3/7/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:37Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:37Z,510 appointments available at Circuit City - Dartmouth on 3/6/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:37Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:37Z,510 appointments available at Circuit City - Dartmouth on 3/5/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:37Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:37Z,510 appointments available at Circuit City - Dartmouth on 3/4/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:37Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:36Z,510 appointments available at Circuit City - Dartmouth on 3/3/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:36Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:36Z,510 appointments available at Circuit City - Dartmouth on 3/2/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:36Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T12:01:36Z,510 appointments available at Circuit City - Dartmouth on 3/1/2021. Check eligibility and sign up at https://t.co/1hXoU5QRze,2021-02-25,2021-02-25T12:01:36Z,7,Thursday,Specific Location,510,Circuit City - Dartmouth
2021-02-25T11:58:29Z,510 appointments available at DoubleTree Hotel - Danvers on 3/2/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-25,2021-02-25T11:58:29Z,6,Thursday,Specific Location,510,DoubleTree Hotel - Danvers
2021-02-25T11:58:29Z,322 appointments available at DoubleTree Hotel - Danvers on 3/1/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-25,2021-02-25T11:58:29Z,6,Thursday,Specific Location,322,DoubleTree Hotel - Danvers
2021-02-25T11:55:32Z,255 appointments available at Eastfield Mall - Springfield on 3/1/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-25,2021-02-25T11:55:32Z,6,Thursday,Specific Location,255,Eastfield Mall - Springfield
